Event Time (UTC),GPS Time (UTC),Horizontal Accuracy,Latitude,Longitude,Speed (GPS),City,Cellular Carrier,Carrier MCC,Carrier MNC,Google Play Services Status,Device ID,IP Address,Device Language,Device Model,Device OS,Device OS Version,Region,Session Start Time (UTC),Analytics Event Type
2023-09-28 17:20:47.180,2023-09-28 17:20:44.316,6.432,-23.56264,-46.59075,3.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:47.164,2023-09-28 17:20:44.316,6.432,-23.56264,-46.59075,3.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:42.459,2023-09-28 17:20:40.314,8.218,-23.56268,-46.59062,3.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:42.457,2023-09-28 17:20:40.314,8.218,-23.56268,-46.59062,3.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:37.618,2023-09-28 17:20:36.313,8.483,-23.56273,-46.5905,2.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:37.618,2023-09-28 17:20:36.313,8.483,-23.56273,-46.5905,2.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:32.877,2023-09-28 17:20:32.323,6.432,-23.56276,-46.59041,1.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:32.871,2023-09-28 17:20:32.323,6.432,-23.56276,-46.59041,1.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:20:28.141,2023-09-28 17:20:25.257,4.556,-23.56283,-46.59031,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:24.808,2023-09-28 17:20:22.309,3.93,-23.56282,-46.59034,1.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:20:23.395,2023-09-28 17:20:22.309,3.93,-23.56282,-46.59034,1.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:23.383,2023-09-28 17:20:22.309,3.93,-23.56282,-46.59034,1.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:18.641,2023-09-28 17:20:18.326,3.444,-23.56285,-46.59029,6.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:18.617,2023-09-28 17:20:18.326,3.444,-23.56285,-46.59029,6.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:16.706,2023-09-28 17:20:14.315,3.444,-23.56297,-46.59003,9.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:13.882,2023-09-28 17:20:10.316,3.444,-23.56312,-46.5897,9.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:20:13.847,2023-09-28 17:20:10.316,3.444,-23.56312,-46.5897,9.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:42.735,2023-09-28 17:19:40.328,6.509,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:42.706,2023-09-28 17:19:40.328,6.509,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:40.115,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:40.001,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.982,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.981,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.952,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.901,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.892,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.858,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.854,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.847,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.719,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.685,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.648,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.606,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.606,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.604,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.571,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.571,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.571,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.571,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.557,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.517,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.512,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.506,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.434,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.372,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.255,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.247,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.247,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.247,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.247,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.235,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.194,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.184,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.181,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:39.103,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.102,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.097,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:39.078,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.980,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.967,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.953,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.953,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.952,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.952,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.937,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.883,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.881,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.880,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.875,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.872,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.843,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.834,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:38.834,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.830,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.826,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.724,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.686,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.666,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.662,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:38.649,2023-09-28 17:19:36.326,6.779,-23.56312,-46.58851,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:28.230,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:28.085,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.972,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:27.961,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:27.950,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.735,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:27.728,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
2023-09-28 17:19:27.716,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.711,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.701,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.691,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.690,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.685,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.679,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,impression
2023-09-28 17:19:27.631,2023-09-28 17:19:26.543,9.234,-23.56318,-46.58854,0.0,sao_paulo,Claro BR,724,05,success,04638fde-d6aa-4fe8-b1de-3fa8850ba239,100.70.87.93,pt,Redmi Note 7,android,10,pt_BR,2023-09-28 16:49:27.398,custom
